text;label;cleaned_text
RT [Ngajabarkeun Abah Anies] Kebebasan Berpendapat, Hak Kekayaan Intelektual, Komitmen Terhadap Seni dan Budaya (Pentingnya Belajar Bermain Teater) https://t.co/hKoT4n1Ll1 [RE BosPurwa];Sosial Budaya;  ngajabarkeun abah anies  kebebasan berpendapat  hak kekayaan intelektual  komitmen terhadap seni dan budaya  pentingnya belajar bermain teater    re bospurwa 
RT Bismillah Tanggapan Anies Baswedan Terkait Isu Koalisi Anies Ganjar. Focus 14 Pebruari 2024 untuk kemenangan AM1N (Anies  Muhaimin) Abaikan yg lainÃƒÂ¢Ã‚â‚¬Ã‚Â¼ÃƒÂ¯Ã‚Â¸Ã‚Â #AMINAjaDulu https://t.co/RB5pb1SvzE [RE NinzExe07];Politik; bismillah tanggapan anies baswedan terkait isu koalisi anies ganjar  focus 14 pebruari 2024 untuk kemenangan am1n  anies muhaimin  abaikan yg lain  aminajadulu   re ninzexe07 
RT Detik-detik pendukung wowo ngatain anies bangsat Capresnya kasar gemoysian. Pendukungnya pun kasar #DebatCapres https://t.co/K7SBDWhTBm [RE MurtadhaOne1];Politik; detik detik pendukung wowo ngatain anies bangsat capresnya kasar gemoysian  pendukungnya pun kasar  debatcapres   re murtadhaone1 
RT Mengejutkan, Pekerja Pabrik Rokok di Kudus Jawa Tengah Ramai-Ramai Mendukung Anies-Muhaimin https://t.co/Ljg4K3eNh1 [RE kba_news];Politik; mengejutkan  pekerja pabrik rokok di kudus jawa tengah ramai ramai mendukung anies muhaimin   re kba news 
RT aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi 2017 lalu.tapi setelah menyadari dan menganalisis bahwa DKI dibawa kepimpinan pak Anies tidak melibatkan kelompok Islam yg menjadi alat kampanye pak Anies, aku terbuka bahwa sebenarnya tidak se ekstrem itu. (cont..) https://t.co/qljN230zz8 [RE UGM_FESS];Sosial Budaya; aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi 2017 lalu tapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies  aku terbuka bahwa sebenarnya tidak se ekstrem itu   cont    re ugm fess 
RT Ganjar Presiden, Ganjar Hapuskan Hutang nelayan dan petani. Prabowo menang, hutang negara tambah banyak. Kalian pilih yg mana sappo? #GanjarMahfud2024 #L3bihbaik https://t.co/y6R9Kgyj8w [RE Anak__Ogi];Politik; ganjar presiden  ganjar hapuskan hutang nelayan dan petani  prabowo menang  hutang negara tambah banyak  kalian pilih yg mana sappo   ganjarmahfud2024  l3bihbaik   re anak ogi 
RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/XpTnsPrinX #MenangSeputaran [RE AzzrielAzaryahu];Ideologi; kapitalisme neoliberal tak cocok untuk indonesia  kata prabowo   antara kalimantan tengah   menangseputaran  re azzrielazaryahu 
Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD MD siap tuntasin regulasi hukum yang mungkin selama ini jadi hambatan untuk investor masuk ke Tanah Air.#GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK;Politik;pasangan capres cawapres ganjar pranowo dan prof mahfud md md siap tuntasin regulasi hukum yang mungkin selama ini jadi hambatan untuk investor masuk ke tanah air ganjarpranowopilihanumat  ganjarmahfudrebound  jnk
RT @97OjKmB/yU0H1tIp7ghYxxzGZ8IUxUxpx/KSVcxyDvI= Ehh ikan buntal.. Saya keluarga TNI. Bapak saya itu anak buahnya Prabowo, anggota SGI di Dili.( Prabowo pasti tau SGI itu apa ) Dua ponakan saya juga saat ini aktif tugas di Yonif RK 744 Atambua, satunya lagi di Kompi C 743 Ende. Keluarga besar kami pilih #AMIN. Bukan Prabowo ! [RE Rudi58985524];Pertahanan dan Keamanan;  ehh ikan buntal  saya keluarga tni  bapak saya itu anak buahnya prabowo  anggota sgi di dili  prabowo pasti tau sgi itu apa   dua ponakan saya juga saat ini aktif tugas di yonif rk 744 atambua  satunya lagi di kompi c 743 ende  keluarga besar kami pilih  amin  bukan prabowo    re rudi58985524 
RT @CKVwFd4S7ndpZlCeN3oOLeeB9edxvGZPw9MPaA7epok= @Bpu6062zvCgrxRsmdwm47cnsVKPMfhlDnkajT8JK1OM= @Zro0Mh3XyfQ+zrQuxKh550sMYGdcmLuT6SZ9OutTlyk= @IP+FGT3rTks7fogWKQ6dRsow7J2BnSvuwMtKIPCmZNQ= @ghsVyNO2KqobwJur1y9X0wSG+PCl1Urm9P4/BKJG364= @0uZh0UpsXQx9Jsvd6rYL2ABkooFPusNHNud/kY/YAvc= @Sr//Ai1KVkDIHZT5Ey/xJArjTq2fPKAYu6MkdH8smIo= @Yw1FGBPGfpODnLkMxKl3BJyqECt6c7l4HIYnO4SdGFM= @gwlyABV2svnV761+bwrdAhgSr1XWZIoHEi5F3djdD1s= @E7lNCIkLAKmBQG0yODZrNGCETrEewhkKYWvOp11ITg8= panen quote tiap liat videonya anies [RE ainunrozi];Ekonomi;           panen quote tiap liat videonya anies  re ainunrozi 
RT Hasil survei IPO menunjukkan selisih Prabowo-Gibran dengan AMIN hanya 7,9% yang bisa dibalikkan di putaran kedua. https://t.co/VFU36i3TMc [RE kumparan];Politik; hasil survei ipo menunjukkan selisih prabowo gibran dengan amin hanya 7 9  yang bisa dibalikkan di putaran kedua    re kumparan 
RT Gokil! Pak Anies Baswedan berjanji akan membangun perpustakaan bertaraf Internasional di Ambon.. #DesakAniesAmbon https://t.co/Rom0z6P5aQ [RE Mdy_Asmara1701];Sosial Budaya; gokil  pak anies baswedan berjanji akan membangun perpustakaan bertaraf internasional di ambon   desakaniesambon   re mdy asmara1701 
@HUHxxN4XnJIHAxL66dz4j3vHdlHsUIel9XwhsXjwMlw= @ZGgAwXgvfBLD/waOlE3NUikfoZn8DHUZ3YHGtqiTObk= Kami bangga dengan pak ganjar yang satu satunya peduli dengan guru ngaji;Politik;  kami bangga dengan pak ganjar yang satu satunya peduli dengan guru ngaji
RT Relawan Ganjar Dicekoki Miras hingga Dikasih Amplop sebelum Bentrok dengan Belasan TNI di Boyolali, Ini Bukti-buktinya https://t.co/t1leD5a3uc [RE tvOneNews];Pertahanan dan Keamanan; relawan ganjar dicekoki miras hingga dikasih amplop sebelum bentrok dengan belasan tni di boyolali  ini bukti buktinya   re tvonenews 
Ganjar Mahfud menunjukkan bahwa mereka serius dalam mendukung perempuan dengan melibatkan diri secara nyata dalam program seperti Kartini Maju. @W+3RHD0a+6K5mzRfaMgZBdcTKzheH4kYohG4j+XoENM= #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/JWWTEO8zji;Politik;ganjar mahfud menunjukkan bahwa mereka serius dalam mendukung perempuan dengan melibatkan diri secara nyata dalam program seperti kartini maju    ganjarmahfud2024  3mandatganjarmahfud  l3bihbaik 
Anies Baswedan dan ancaman terhadap demokrasi yang semakin membesar. #UntukKepentinganPribadi OmonOmon Beretorika https://t.co/ZIWV6oud0Z;Politik;anies baswedan dan ancaman terhadap demokrasi yang semakin membesar   untukkepentinganpribadi omonomon beretorika 
"RT REDEFINE COMMON SENSE Prabowo Gibran dan pendukungnya secara luar biasa berhasil mendefinisikan common sense (versi mereka). Apa yg sebelumnya tampak aneh, berhasil mereka buat menjadi 'biasa saja', 'wajarnya gitu', atau paling parah adalah 'kamu yg aneh'. Mereka tahu kok kalo mereka itu adalah tim yang 'tidak pas'. Mereka sadar diri kalo lahir dari sesuatu yg buruk. Lalu bagaimana cara plg efektif untuk membuat mereka tampak oke? Definisikan ulang apa itu 'pas'. Recreate apa itu 'buruk'. Trik berikutnya, tempelkan yg 'tidak pas' dan 'buruk' tadi ke pihak lawan. Trik pamungkas tergambar jelas dalam kutipan berikut, yang kebetulan berasal dari Josep Goebbels, Menteri Propaganda Nazi, ÃƒÆ’Ã‚Â¢Ãƒâ€šÃ¢â€šÂ¬Ãƒâ€šÃ…â€œIt would not be impossible to prove with sufficient repetition and a psychological understanding of the people concerned that a square is in fact a circle. They are mere words, and words can be molded until they clothe ideas and disguise.ÃƒÆ’Ã‚Â¢Ãƒâ€šÃ¢â€šÂ¬Ãƒâ€šÃ‚Â Yang dalam bahasa sederhana menjadi 'kelabui-sebarkan-repeat'. Gak percaya? Ini contohnya: (1) Yang mengkritik putusan MK 90/2023 disebut anti generasi muda dan gak move on; (2) Isu penculikan dan pelanggaran HAM dibilang gorengan 5 tahunan; (3) Gesture provokatif Gibran di debat Pilpres I adalah ungkapan semangat; (4) Menilai kinerja Menhan 11/100 adalah penghinaan, dan yg berhak menilai kinerja Menhan hanya orang yg kompeten; (5) Menanyakan aset tanah Prabowo saat debat adalah serangan pribadi; (6) Realisasi anggaran belanja Kemhan adalah rahasia negara; (7) Investor IKN adalah rahasia negara; (8) Gibran cawapres paling beretika karena sungkem selepas debat; (9) Menolak IKN berarti Javasentris dan menolak pemerataan pembangunan; (10) Food estate Gunung Mas bukan proyek gagal, kalaupun gagal itu tanggung jawab Kementerian Pertanian; (11) Menolak hilirisasi nikel berarti tidak nasionalis; (12) Mengkritik glorifikasi Prabowo saat melepas kapal bantuan kemanusiaan Palestina dari Kemhan berarti anti kemanusiaan. (13) 'Ndasmu' adalah bahasa yg biasa saja. Kalo kamu cermati, poin (1) s/d (13) menggunakan formula yg mirip. Dikotomi, hitam dan putih, tidak ada opsi kritik, tidak ada opsi beda pendapat. Kamu tidak setuju berarti kamu langsung mendapat label anti berkelanjutan, anti pembangunan, dst. Untuk temen-temen yg lahir sebelum tahun 1990, mungkin ingat formula di atas digunakan oleh Soeharto untuk merepresi lawan politik dan masyarakat. Saat itu menggunakan 'jasa' Departemen Penerangan (yg tugasnya mirip dengan Kementerian Propaganda Nazi). Dengan menggunakan formula di atas, yang digaungkan berulang kali oleh public figure secara masif di sosial media, portal berita dan media massa, tambahkan bumbu pernyataan menteri anggota Partai Kabinet Indonesia plus klarifikasi presiden, dan simsalabim, yg aneh tampak menjadi wajar, dan yg mempertanyakan malah menjadi aneh. Yang kotak bisa disebut sebagai lingkaran. Sesuai dgn kutipan dari Goebbels di atas. Lalu apa yang bisa kamu lakukan? Try this methods. (a) Diskusi. Argumen mereka biasanya ngawur. Kebanyakan berakhir ke pemahaman legal formal yg tidak konsisten; (b) Ingat bahwa kebebasan berpendapat adalah mutlak. Preseden dari keputusan Haris Fatia menyebutkan 'seseorang tidak bisa dihukum atas apa yg ada di dalam pemikiran mereka.'; (c) Sesuatu yg buruk pantas untuk dihentikan, bukan dipaksa terus berlanjut; (d) Jiwa nasionalis seseorang tidak bisa dinilai dari mendukung/tidak mendukung program kerja paslon; (e) Informasi publik adalah hak warga negara; (f) Jangan pernah ngrasa capek meluruskan pola pikir bengkok ini; (g) last but not least, trust ur arguments. Pendukung 02 aslinya gak percaya sama argumen mereka sendiri. Mereka tau bahwa aslinya argumen mereka bengkok. Mari kita bantu orang-orang yg berdiri di depan dan berhadapan langsung dengan Prabowo Gibran. Dukung @qeS2DOJ/NBMUgPqi0D1sL50KinXLniWMKQVPe462nMQ= , @bG9QJsJh4WbLhwxmaHm0oU2kSPcjExwtZsx4yDBWq5g= , @yAxs3xdQVvlZnCV6CthMCe4Vl1n5y6JfxQ+ymOKzBYo= dan @q0qQ+lW/sqLQ0y4CAM0XS1DIYxASTQgY5I0fFcvL3C0= (not in particular order), dalam menghentikan rezim busuk ini. Mereka bisa kalo kita mau bergerak. [RE pedagang_kritik];Ideologi";; redefine common sense prabowo gibran dan pendukungnya secara luar biasa berhasil mendefinisikan common sense  versi mereka  apa yg sebelumnya tampak aneh  berhasil mereka buat menjadi  biasa saja   wajarnya gitu  atau paling parah adalah  kamu yg aneh  mereka tahu kok kalo mereka itu adalah tim yang  tidak pas  mereka sadar diri kalo lahir dari sesuatu yg buruk  lalu bagaimana cara plg efektif untuk membuat mereka tampak oke  definisikan ulang apa itu  pas  recreate apa itu  buruk  trik berikutnya  tempelkan yg  tidak pas  dan  buruk  tadi ke pihak lawan  trik pamungkas tergambar jelas dalam kutipan berikut  yang kebetulan berasal dari josep goebbels  menteri propaganda nazi  it would not be impossible to prove with sufficient repetition and a psychological understanding of the people concerned that a square is in fact a circle  they are mere words  and words can be molded until they clothe ideas and disguise  yang dalam bahasa sederhana menjadi  kelabui sebarkan repeat  gak percaya  ini contohnya   1  yang mengkritik putusan mk 90 2023 disebut anti generasi muda dan gak move on   2  isu penculikan dan pelanggaran ham dibilang gorengan 5 tahunan   3  gesture provokatif gibran di debat pilpres i adalah ungkapan semangat   4  menilai kinerja menhan 11 100 adalah penghinaan  dan yg berhak menilai kinerja menhan hanya orang yg kompeten   5  menanyakan aset tanah prabowo saat debat adalah serangan pribadi   6  realisasi anggaran belanja kemhan adalah rahasia negara   7  investor ikn adalah rahasia negara   8  gibran cawapres paling beretika karena sungkem selepas debat   9  menolak ikn berarti javasentris dan menolak pemerataan pembangunan   10  food estate gunung mas bukan proyek gagal  kalaupun gagal itu tanggung jawab kementerian pertanian   11  menolak hilirisasi nikel berarti tidak nasionalis   12  mengkritik glorifikasi prabowo saat melepas kapal bantuan kemanusiaan palestina dari kemhan berarti anti kemanusiaan   13   ndasmu  adalah bahasa yg biasa saja  kalo kamu cermati  poin  1  s d  13  menggunakan formula yg mirip  dikotomi  hitam dan putih  tidak ada opsi kritik  tidak ada opsi beda pendapat  kamu tidak setuju berarti kamu langsung mendapat label anti berkelanjutan  anti pembangunan  dst  untuk temen temen yg lahir sebelum tahun 1990  mungkin ingat formula di atas digunakan oleh soeharto untuk merepresi lawan politik dan masyarakat  saat itu menggunakan  jasa  departemen penerangan  yg tugasnya mirip dengan kementerian propaganda nazi  dengan menggunakan formula di atas  yang digaungkan berulang kali oleh public figure secara masif di sosial media  portal berita dan media massa  tambahkan bumbu pernyataan menteri anggota partai kabinet indonesia plus klarifikasi presiden  dan simsalabim  yg aneh tampak menjadi wajar  dan yg mempertanyakan malah menjadi aneh  yang kotak bisa disebut sebagai lingkaran  sesuai dgn kutipan dari goebbels di atas  lalu apa yang bisa kamu lakukan  try this methods   a  diskusi  argumen mereka biasanya ngawur  kebanyakan berakhir ke pemahaman legal formal yg tidak konsisten   b  ingat bahwa kebebasan berpendapat adalah mutlak  preseden dari keputusan haris fatia menyebutkan  seseorang tidak bisa dihukum atas apa yg ada di dalam pemikiran mereka   c  sesuatu yg buruk pantas untuk dihentikan  bukan dipaksa terus berlanjut   d  jiwa nasionalis seseorang tidak bisa dinilai dari mendukung tidak mendukung program kerja paslon   e  informasi publik adalah hak warga negara   f  jangan pernah ngrasa capek meluruskan pola pikir bengkok ini   g  last but not least  trust ur arguments  pendukung 02 aslinya gak percaya sama argumen mereka sendiri  mereka tau bahwa aslinya argumen mereka bengkok  mari kita bantu orang orang yg berdiri di depan dan berhadapan langsung dengan prabowo gibran  dukung        dan   not in particular order  dalam menghentikan rezim busuk ini  mereka bisa kalo kita mau bergerak   re pedagang kritik ideologi
Optimisme tinggi. Pasangan Capres Cawapres Ganjar Pranowo Mahfud MD ajak koprasi dan UMKM sukses dengan kredit 35%. Ayo, bersama kita bisa.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/5BTqpVRzCc;Politik;optimisme tinggi  pasangan capres cawapres ganjar pranowo mahfud md ajak koprasi dan umkm sukses dengan kredit 35  ayo  bersama kita bisa ganjarmahfudrebound  ganjarpranowopilihanumat  jnk 
RT Debat Capres, Drone Emprit Sebut Anies Dapat Sentimen Positif Tertinggi, Prabowo Sentimen Negatif Tertinggi https://t.co/3dzyIyTGUa #TempoNasional [RE tempodotco];Politik; debat capres  drone emprit sebut anies dapat sentimen positif tertinggi  prabowo sentimen negatif tertinggi   temponasional  re tempodotco 
RT Sok tahu hukum jubir prabowo dihajar pakar hukum. Kdg dia sok tahu semua hal dr pajak sampai hukum. Sebenarnya org ini ahli apa sih? ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Â https://t.co/J2RKWXxZkW [RE UmarSyadatHsb__];Politik; sok tahu hukum jubir prabowo dihajar pakar hukum  kdg dia sok tahu semua hal dr pajak sampai hukum  sebenarnya org ini ahli apa sih     re umarsyadathsb 
RT Gw gak habis pikir liat orang bisa pilih Anies hanya karena liat dia ngemeng2 doang di desak Anies or Live tiktok. Gak liat cara2 dia utk bisa jadi gubernur dki sblmnya seprti apa? Gak liat hasilnya berbanding janjinya utk jakarta seperti? . Buat jadi pemimpin itu walk the talk! [RE peter_shearer];Ekonomi; gw gak habis pikir liat orang bisa pilih anies hanya karena liat dia ngemeng2 doang di desak anies or live tiktok  gak liat cara2 dia utk bisa jadi gubernur dki sblmnya seprti apa  gak liat hasilnya berbanding janjinya utk jakarta seperti    buat jadi pemimpin itu walk the talk   re peter shearer 
@vwMINRCCT8XkDrOv2pJaMGYHKPxgEnyCQHoGU1dFVCc= Bersama Ganjar-Mahfud kita makmurkan petani ÃƒÆ’Ã‚Â°Ãƒâ€šÃ…Â¸Ãƒâ€šÃ¢â‚¬ÂÃƒâ€šÃ‚Â¥;Ekonomi; bersama ganjar mahfud kita makmurkan petani 
Jangan ragu, jangan bimbang. Pilihlah Capres Ganjar Pranowo sebagai pemimpin kita di Pemilu 2024. Bersama Mahfud, mereka membawa kekuatan dan keberanian.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/H5tJXHfc3Y;Politik;jangan ragu  jangan bimbang  pilihlah capres ganjar pranowo sebagai pemimpin kita di pemilu 2024  bersama mahfud  mereka membawa kekuatan dan keberanian ganjarmahfudrebound  ganjarpranowopilihanumat  jnk 
Osco Nilai Penjelasan Prabowo soal Alutsista Sudah Tepat, Anies yang Gagal Paham #Prabowo https://t.co/mlDbxwkUdU;Politik;osco nilai penjelasan prabowo soal alutsista sudah tepat  anies yang gagal paham  prabowo 
RT Setelah sekda di periksa KPK terkait korupsi bansos, KPK langsung Geledah Kantor Gubernur Jatim Khofifah, Dan tak menunggu lama Khofifah langsung mendukung Prabowo-Gibran. Kalian tebak sendiri lah yang pasti dukungan ini bukan karena suka rela ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Â #AsalBukanPrabowo https://t.co/0E6HApvInM [RE DS_yantie];Politik; setelah sekda di periksa kpk terkait korupsi bansos  kpk langsung geledah kantor gubernur jatim khofifah  dan tak menunggu lama khofifah langsung mendukung prabowo gibran  kalian tebak sendiri lah yang pasti dukungan ini bukan karena suka rela   asalbukanprabowo   re ds yantie 
RT Semua histeris! Puluhan ribu masyarakat Minangkabau menghadiri kampanye Akbar pak Anies di halaman GOR H. Agus Salim Padang, Sumatera Barat. https://t.co/2QIcUC9ZJg [RE Elz4m_];Politik; semua histeris  puluhan ribu masyarakat minangkabau menghadiri kampanye akbar pak anies di halaman gor h  agus salim padang  sumatera barat    re elz4m 
RT Salahsatu alasan Prabowo keliatan kosong dan ngang ngong bgt di debat taun ini, krn di 2019 yha Jokowi juga sama aja public speaking nya belepotan, meanwhile taun ini kita punya Anies yg terstruktur bgt dan Ganjar yg lugas dan luwes. Wowo kebanting. ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚â€š [RE ribonk];Politik; salahsatu alasan prabowo keliatan kosong dan ngang ngong bgt di debat taun ini  krn di 2019 yha jokowi juga sama aja public speaking nya belepotan  meanwhile taun ini kita punya anies yg terstruktur bgt dan ganjar yg lugas dan luwes  wowo kebanting    re ribonk 
Total anggarannya yg 700 T, sama seperti maksud Prabowo anggaran DKI 80T utk atasi polusi. Pastinya gak semua utk yg disebutkan, Oneng!;Politik;total anggarannya yg 700 t  sama seperti maksud prabowo anggaran dki 80t utk atasi polusi  pastinya gak semua utk yg disebutkan  oneng 
@kmJZtjN+RxqjmaXAKiNt6OHw7Ls2KwO3YHTO4dbVh2U= Bahkan prabowo pernah di duga kafirr lohh oleh pendukungnya 01ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚ÂÃƒÂ°Ã‚Å¸Ã‚Â¤Ã‚Â­;Ideologi; bahkan prabowo pernah di duga kafirr lohh oleh pendukungnya 01
Calon Presiden RI No Urut 3 Ganjar Pranowo gak main-main dalam menjaga Konstitusi atau aturan dasar negara, itulah kenapa kita bisa percaya padanya.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/OOYskxnWNM;Ideologi;calon presiden ri no urut 3 ganjar pranowo gak main main dalam menjaga konstitusi atau aturan dasar negara  itulah kenapa kita bisa percaya padanya jnk  ganjarmahfudrebound  ganjarpranowopilihanumat 
